Accel_X	Accel_Y	Accel_Z	Cont_TempV	Cont_TempDegC	Cont_TempDegF	IF_Temp_ObjDegC	IF_Temp_ObjDegF	IF_Temp_LocDegC	IF_Temp_LocDegF	SoundV	SoundRaw	SoundScl	RPM_Hz	RPM	Current	Error
-2.519	-7.632	0.148	0.604	9.868	48.813	497.344	927.219	14.375	57.875	0.855	1946	85.275	354	1517	2.831	0
-2.098	-4.535	0.753	0.622	11.626	53.007	497.344	927.219	14.375	57.875	0.769	1754	76.967	354	1517	2.145	0
-2.239	-2.737	0.554	0.037	-46.132	-51.196	497.344	927.219	14.375	57.875	0.778	1773	77.758	354	1517	-2.286	0
-2.024	-2.386	0.468	0.144	-36.154	-33.314	497.344	927.219	14.375	57.875	0.898	2032	89.319	354	1517	-0.404	0
0.351	0.102	1.622	0.257	-25.121	-13.93	497.344	927.219	14.375	57.875	0.846	1927	84.44	354	1517	-0.457	0
-1.696	-2.71	0.803	0.187	-31.846	-25.719	497.344	927.219	14.375	57.875	0.882	1999	88.22	354	1517	-0.422	0
-0.207	-3.12	1.361	0.162	-34.22	-27.855	497.344	927.219	14.375	57.875	0.785	1790	78.813	354	1517	-0.492	0
-1.182	-2.741	1.045	0.618	11.275	51.741	497.344	927.219	14.375	57.875	0.753	1724	75.604	354	1517	2.497	0
-2.773	-4.719	0.121	0.618	9.429	51.82	497.344	927.219	14.375	57.875	0.835	1897	82.769	354	1517	-1.846	0
-2.313	-6.872	-0.363	0.617	11.099	51.503	497.344	927.219	14.375	57.875	0.64	1450	64.22	354	1517	1.547	0
-1.856	-6.045	0.558	0.607	10.396	49.921	497.344	927.219	14.375	57.875	0.713	1556	69.319	354	1517	-2.602	0
-1.743	-5.861	0.569	0.606	10.176	49.921	497.344	927.219	14.375	57.875	0.672	1516	67.297	354	1517	0.862	0
-2.656	-2.106	1.618	0.617	11.495	51.82	497.344	927.219	14.375	57.875	0.695	1571	69.319	354	1517	0.598	0
-0.955	0.527	2.629	0.048	-45.56	-50.167	497.344	927.219	14.375	57.875	1.133	2567	112.615	354	1517	0.633	0
0.819	4.723	1.057	0.06	-44.725	-48.98	497.344	927.219	14.375	57.875	0.964	2197	96.396	354	1517	-2.18	0
1.817	7.984	2.527	0.088	-41.473	-42.809	497.344	927.219	14.375	57.875	0.811	1845	81.143	354	1517	0.967	0
0.768	8.366	1.466	0.022	-47.714	-53.49	497.344	927.219	14.375	57.875	0.916	2085	91.648	354	1517	1.829	0
-1.334	-2.246	0.772	0.615	11.231	53.007	497.344	927.219	14.375	57.875	0.861	1963	86.813	354	1517	2.057	0
-0.378	-5.99	0.16	0.609	11.143	52.057	497.344	927.219	14.375	57.875	0.858	1960	85.802	354	1517	1.495	0
-1.291	-3.268	1.388	0.622	11.89	53.165	497.344	927.219	14.375	57.875	0.844	1923	83.78	354	1517	-2.725	0
-1.583	2.656	1.474	0.612	10.659	50.87	497.344	927.219	14.375	57.875	0.869	1991	87.253	354	1517	0.264	0
1.622	5.027	3.147	0.627	10.396	51.503	497.344	927.219	14.375	57.875	0.751	1698	74.945	354	1517	0.369	0
1.642	7.184	1.778	0.622	11.934	53.086	497.344	927.219	14.375	57.875	0.914	2083	91.956	354	1517	-2.268	0
-0.643	-6.154	0.523	0.621	11.846	53.244	497.344	927.219	14.375	57.875	0.847	1932	85.099	354	1517	0.158	0
-3.116	-8.775	-0.881	0.626	8.549	50.396	497.344	927.219	14.375	57.875	0.829	1888	82.637	354	1517	-1.196	0
-2.363	-6.407	1.291	0.003	-49.648	-57.446	497.344	927.219	14.375	57.875	0.88	1985	87.604	354	1517	0.985	0
0.745	5.172	1.665	0.008	-48.989	-56.418	497.344	927.219	14.375	57.875	0.726	1649	72.176	354	1517	-2.884	0
-0.835	5.667	2.106	0.615	11.011	51.187	497.344	927.219	14.375	57.875	0.727	1661	72.835	354	1517	-1.916	0
-1.096	-7.024	0.784	0.607	10.308	50.791	497.344	927.219	14.375	57.875	0.861	1956	86.286	354	1517	0.088	0
-1.388	-6.782	0.698	0.62	11.363	51.899	497.344	927.219	14.375	57.875	0.732	1655	72.703	354	1517	1.442	0
-0.991	4.657	1.954	0.611	10.571	51.029	497.344	927.219	14.375	57.875	0.735	1672	72.835	354	1517	1.248	0
0.016	8.666	2.847	0.622	12.505	51.503	497.344	927.219	14.375	57.875	0.897	2037	90.11	354	1517	1.53	0
-0.172	-0.14	0.651	0.63	11.582	52.848	497.344	927.219	14.375	57.875	0.766	1716	76.835	354	1517	-1.301	0
-1.685	-8.821	0.098	0.624	11.846	53.323	497.344	927.219	14.375	57.875	0.767	1729	76.791	354	1517	0.44	0
-0.597	1.428	1.763	0.622	11.538	52.848	497.344	927.219	14.375	57.875	0.675	1519	67.253	354	1517	0.281	0
1.981	8.861	4.384	0.623	12.11	54.352	497.344	927.219	14.375	57.875	0.699	1582	69.626	354	1517	0.633	0
0.094	0.063	1.946	0.609	10.703	50.949	497.344	927.219	14.375	57.875	0.711	1629	71.78	354	1517	0.299	0
-0.729	-4.73	0.429	0.079	-41.604	-45.895	497.344	927.219	14.375	57.875	0.742	1691	74.198	354	1517	0.633	0
-0.987	-3.954	1.568	0.622	11.802	52.927	497.344	927.219	14.375	57.875	0.755	1712	75.385	354	1517	1.424	0
0.031	8.05	2.882	0.624	11.451	53.402	497.344	927.219	14.375	57.875	0.772	1760	77.011	354	1517	0.492	0
-0.218	-5.109	0.846	0.606	10.396	51.108	494.188	921.537	14.375	57.875	0.67	1535	67.824	354	1517	-0.422	0
-0.328	-1.646	0.304	0.625	12.198	53.64	494.188	921.537	14.375	57.875	0.716	1627	71.516	354	1517	0.44	0
1.065	4.93	2.114	0.633	10.703	52.69	494.188	921.537	14.375	57.875	0.743	1686	73.978	354	1517	0.44	0
0.043	-4.165	-0.92	0.626	12.154	53.64	494.188	921.537	14.375	57.875	0.718	1642	72.747	354	1517	-2.303	0
-0.694	-7.016	1.178	0.618	11.099	48.338	494.188	921.537	14.375	57.875	0.749	1694	74.418	354	1517	2.268	0
-0.612	6.412	2.527	0.625	12.198	50.712	494.188	921.537	14.375	57.875	0.739	1681	73.758	354	1517	2.796	0
-0.199	4.15	2.902	0.609	11.538	53.165	494.188	921.537	14.375	57.875	0.833	1896	82.989	354	1517	0.299	0
-1.661	-6.934	0.374	0.623	11.802	56.013	494.188	921.537	14.375	57.875	0.805	1839	81.319	331	1418	-0.457	0
-1.548	-4.66	0.854	0.625	9.78	52.453	494.188	921.537	14.375	57.875	0.76	1729	76.044	331	1418	-1.266	0
-0.23	4.688	0.624	0.623	11.143	50.791	494.188	921.537	14.375	57.875	0.719	1648	72.176	331	1418	-1.547	0
1.127	4.485	1.969	0.615	9.648	51.108	494.188	921.537	14.375	57.875	0.658	1489	66.022	331	1418	-1.477	0
-0.92	-5.67	0.46	0.6	10.484	51.503	494.188	921.537	14.375	57.875	0.778	1769	77.143	331	1418	-1.196	0
-0.012	-3.007	-0.031	0.624	11.802	53.165	494.188	921.537	14.375	57.875	0.758	1734	75.297	331	1418	0.422	0
1.119	6.673	1.798	0.623	11.978	53.402	494.188	921.537	14.375	57.875	0.782	1768	78.066	331	1418	0.58	0
-0.636	-1.544	1.248	0.631	10.879	52.611	494.188	921.537	14.375	57.875	0.784	1794	79.165	331	1418	0.457	0
-0.507	-7.261	0.807	0.628	11.099	52.769	494.188	921.537	14.375	57.875	0.78	1766	77.846	331	1418	2.057	0
1.388	1.802	1.045	0.621	14.132	49.921	494.188	921.537	14.375	57.875	0.684	1549	68.484	331	1418	0.949	0
2.995	0.815	1.513	0.623	11.89	57.2	494.188	921.537	14.375	57.875	0.667	1528	66.725	331	1418	-0.018	0
-0.07	-5.487	1.86	0.613	10.396	50.712	494.188	921.537	14.375	57.875	0.644	1470	64.615	331	1418	-1.846	0
-0.671	-3.814	0.714	0.608	11.319	52.769	494.188	921.537	14.375	57.875	0.772	1761	77.363	331	1418	1.741	0
1.915	6.377	2.391	0.225	-27.978	-18.281	494.188	921.537	14.375	57.875	0.779	1778	77.626	331	1418	-0.949	0
-1.747	-8.338	2.118	0.142	-36.198	-33.393	494.188	921.537	14.375	57.875	0.709	1627	70.901	331	1418	-1.987	0
-0.628	-5.128	-0.047	0.148	-35.231	-31.257	494.188	921.537	14.375	57.875	0.655	1504	65.582	331	1418	-1.495	0
0.285	5.144	2.449	0.196	-32.154	-27.222	494.188	921.537	14.375	57.875	0.731	1661	73.714	331	1418	-1.688	0
-0.039	-5.464	0.994	0.138	-36.374	-33.71	494.188	921.537	14.375	57.875	0.744	1704	74.857	331	1418	-2.321	0
0.253	-2.55	1.225	0.637	9.56	50.791	494.188	921.537	14.375	57.875	0.785	1774	78.945	331	1418	0.563	0
-1.041	2.613	1.158	0.617	11.802	53.323	494.188	921.537	14.375	57.875	0.733	1664	73.495	331	1418	0.176	0
-0.378	-3.451	1.365	0.623	11.934	53.402	494.188	921.537	14.375	57.875	0.776	1761	77.055	331	1418	0.422	0
-1.166	-7.71	0.246	0.625	12.022	52.848	494.188	921.537	14.375	57.875	0.721	1631	71.868	331	1418	0.457	0
-0.706	2.719	0.967	0.615	11.143	51.899	494.188	921.537	14.375	57.875	0.794	1834	80.352	331	1418	2.338	0
1.213	6.802	2.266	0.624	11.978	53.165	494.188	921.537	14.375	57.875	0.793	1806	79.121	331	1418	0.527	0
-1.291	-9.445	0.195	0.332	-17.253	0.708	494.188	921.537	14.375	57.875	0.731	1679	73.363	331	1418	-3.112	0
-0.831	-4.921	1.084	0.202	-30.044	-22.237	494.188	921.537	14.375	57.875	0.74	1685	73.538	331	1418	-0.193	0
0.975	6.314	1.763	0.195	-31.363	-27.301	494.188	921.537	14.375	57.875	0.744	1701	74.33	331	1418	2.092	0
2.937	6.158	0.92	0.247	-26.176	-15.275	494.188	921.537	14.375	57.875	0.749	1715	74.813	331	1418	-0.545	0
-0.421	-5.479	1.108	0.287	-21.868	-7.679	494.188	921.537	14.375	57.875	0.766	1747	78.33	331	1418	0.809	0
-1.303	-6.591	0.581	0.167	-34.088	-30.07	494.188	921.537	14.375	57.875	0.763	1705	74.945	331	1418	2.04	0
-0.378	5.082	0.597	0.615	11.187	51.741	494.188	921.537	14.375	57.875	0.703	1567	70.066	331	1418	-1.143	0
-0.519	-3.229	1.182	0.62	11.846	53.165	494.188	921.537	14.375	57.875	0.72	1630	71.78	331	1418	2.549	0
-1.01	-6.431	0.823	0.624	11.846	53.323	494.188	921.537	14.375	57.875	0.803	1832	81.275	331	1418	0.369	0
1.002	3.795	1.1	0.631	9.165	49.921	494.188	921.537	14.375	57.875	0.789	1798	78.418	331	1418	3.376	0
0.55	7.313	2.27	0.623	11.934	53.086	494.188	921.537	14.375	57.875	0.781	1775	78.33	331	1418	0.985	0
0.25	0.897	0.554	0.625	12.725	50.87	494.188	921.537	14.375	57.875	0.714	1624	71.297	331	1418	-0.791	0
-1.95	-7.328	0.246	0.344	-15.846	4.347	494.188	921.537	14.375	57.875	0.701	1596	69.934	331	1418	-1.723	0
-0.367	3.721	2.071	0.615	11.143	51.978	494.188	921.537	14.375	57.875	0.747	1703	74.857	331	1418	-1.266	0
-1.026	6.427	1.517	0.624	15.363	49.921	494.188	921.537	14.375	57.875	0.771	1756	77.187	331	1418	-3.938	0
-0.64	-3.908	1.505	0.614	11.187	51.82	494.188	921.537	14.469	58.044	0.695	1567	68.308	331	1418	-1.618	0
-1.291	-4.66	0.994	0.626	9.824	51.424	494.188	921.537	14.469	58.044	0.725	1653	72.176	331	1418	1.67	0
-1.934	-6.953	0.043	0.62	11.582	52.611	494.188	921.537	14.469	58.044	0.872	1962	87.077	331	1418	0.123	0
-0.975	5.737	3.701	0.622	11.758	49.446	494.188	921.537	14.469	58.044	0.769	1736	76.527	331	1418	1.248	0
0.593	2.52	2.246	0.621	11.099	52.057	494.188	921.537	14.469	58.044	0.836	1898	83.297	331	1418	1.987	0
-1.997	-7.051	0.441	0.634	10.22	51.82	500.844	933.519	14.469	58.044	0.724	1634	72.176	331	1418	2.18	0
-0.394	0.62	1.447	0.623	12.11	53.323	500.844	933.519	14.469	58.044	0.788	1800	78.593	331	1418	3.253	0
-1.041	5.394	2.18	0.622	11.758	53.165	500.844	933.519	14.469	58.044	0.862	1960	84.879	331	1418	3.112	0
-0.811	0.948	1.088	0.615	10.879	51.82	500.844	933.519	14.469	58.044	0.86	1959	86.066	331	1418	-1.846	0
-1.704	-7.827	1.092	0.011	-48.901	-56.101	500.844	933.519	14.469	58.044	0.807	1827	80.484	331	1418	0.527	0
-1.264	-5.85	1.197	0.652	10.352	52.532	500.844	933.519	14.469	58.044	0.729	1654	72.923	331	1418	1.266	0
1.798	6.79	2.028	0.613	11.538	52.532	500.844	933.519	14.469	58.044	0.876	1997	87.297	331	1418	0.123	0
2.812	7.114	1.782	0.623	11.802	53.402	500.844	933.519	14.469	58.044	0.747	1699	74.989	310	1328	-0.141	0
-0.148	-7.382	0.133	0.623	11.846	53.007	500.844	933.519	14.469	58.044	0.778	1772	77.978	310	1328	1.477	0
0.269	-5.331	1.213	0.615	10.791	47.389	500.844	933.519	14.469	58.044	0.772	1749	76.967	310	1328	1.618	0
-0.039	3.112	3.849	0.616	11.275	46.123	500.844	933.519	14.469	58.044	0.749	1708	75.121	310	1328	-2.585	0
-0.468	-8.318	1.084	0.621	9.868	51.978	500.844	933.519	14.469	58.044	0.795	1812	79.692	310	1328	0.246	0
-1.139	-5.066	1.572	0.621	11.934	53.402	500.844	933.519	14.469	58.044	0.82	1901	83.077	310	1328	1.477	0
1.248	7.207	3.167	0.615	11.187	51.978	500.844	933.519	14.469	58.044	0.87	1971	86.725	310	1328	1.618	0
0.55	3.229	1.895	0.623	11.934	53.086	500.844	933.519	14.469	58.044	0.791	1798	79.692	310	1328	1.512	0
-0.838	-4.446	0.148	0.052	-45.429	-49.771	500.844	933.519	14.469	58.044	0.732	1667	73.275	310	1328	-0.475	0
-0.448	1.619	2.597	0.022	-47.758	-54.202	500.844	933.519	14.469	58.044	0.727	1671	72.879	310	1328	-2.848	0
0.979	2.332	2.02	0.118	-38.747	-38.062	500.844	933.519	14.469	58.044	0.783	1795	78.769	310	1328	-1.336	0
-0.312	-5.6	0.066	0.165	-33.297	-27.618	500.844	933.519	14.469	58.044	0.817	1860	81.582	310	1328	1.565	0
-0.214	-4.59	0.164	0.083	-42.132	-43.916	500.844	933.519	14.469	58.044	0.855	1940	85.319	310	1328	-0.229	0
0.807	3.062	2.769	0.008	-48.593	-56.497	500.844	933.519	14.469	58.044	0.774	1761	78.022	310	1328	1.125	0
-0.187	-7.71	0.718	0.621	11.626	52.769	500.844	933.519	14.469	58.044	0.826	1826	82.505	310	1328	2.215	0
0.039	-5.776	1.158	0.622	11.89	54.431	500.844	933.519	14.469	58.044	0.811	1842	80.264	310	1328	0.334	0
0.261	6.155	3.643	0.226	-27.67	-17.965	500.844	933.519	14.469	58.044	0.751	1707	75.165	310	1328	-2.286	0
0.445	1.354	2.441	0.189	-30.484	-25.956	500.844	933.519	14.469	58.044	0.749	1705	75.033	310	1328	-2.215	0
-1.221	-7.796	0.675	0.063	-44.505	-48.505	500.844	933.519	14.469	58.044	0.706	1602	70.813	310	1328	-0.809	0
-1.275	-1.907	-0.035	0.024	-47.846	-53.965	500.844	933.519	14.469	58.044	0.713	1607	70.637	310	1328	-0.299	0
-0.016	4.049	1.65	0.336	-16.418	0.945	500.844	933.519	14.469	58.044	0.807	1844	80.791	310	1328	0.281	0
-0.983	-2.57	1.533	0.327	-18.088	-0.796	500.844	933.519	14.469	58.044	0.764	1734	76.132	310	1328	1.125	0
-0.952	2.192	1.439	0.147	-35.846	-32.523	500.844	933.519	14.469	58.044	0.737	1677	74.11	310	1328	-1.495	0
-0.675	5.839	2.028	0.128	-37.736	-35.846	500.844	933.519	14.469	58.044	0.753	1687	75.604	310	1328	-0.44	0
-1.868	-7.741	0.924	0.088	-41.341	-42.809	500.844	933.519	14.469	58.044	0.742	1684	74.374	310	1328	1.002	0
-0.69	-4.231	0.963	0.036	-47.099	-52.699	500.844	933.519	14.469	58.044	0.71	1612	70.813	310	1328	1.6	0
-0.866	5.218	1.572	0.622	11.67	51.741	500.844	933.519	14.469	58.044	0.843	1888	83.78	310	1328	0.334	0
-0.016	-1.552	1.088	0.634	10.176	51.82	500.844	933.519	14.469	58.044	0.799	1814	79.824	310	1328	2.075	0
-0.296	-2.987	-0.211	0.622	11.846	54.51	500.844	933.519	14.469	58.044	0.726	1660	73.626	310	1328	0.404	0
0.378	2.754	1.763	0.624	11.846	53.402	500.844	933.519	14.469	58.044	0.739	1660	72.923	310	1328	-1.248	0
0.148	-0.565	0.94	0.62	11.538	52.927	500.844	933.519	14.469	58.044	0.773	1769	77.407	310	1328	-1.213	0
0.129	-6.637	0.792	0.625	12.33	53.64	500.844	933.519	14.469	58.044	0.692	1572	68.835	310	1328	-0.932	0
0.07	-0.136	0.92	0.015	-48.637	-55.626	500.844	933.519	14.469	58.044	0.611	1382	60.264	310	1328	-3.13	0
-1.022	4.918	1.061	0.016	-48.198	-54.677	500.844	933.519	14.469	58.044	0.681	1543	67.956	310	1328	-2.409	0
0.503	-6.637	1.026	0.126	-37.736	-36.084	500.844	933.519	14.469	58.044	0.808	1827	80.747	310	1328	-0.703	0
-1.15	-8.385	-0.425	0.625	12.11	53.402	500.844	933.519	14.469	58.044	0.714	1618	71.297	310	1328	0.299	0
0.998	4.255	1.217	0.621	11.626	49.051	500.844	933.519	14.469	58.044	0.712	1622	71.121	310	1328	-1.705	0
0.862	8.229	2.89	0.626	12.154	53.56	500.844	933.519	14.469	58.044	0.817	1865	81.187	310	1328	0.334	0
-0.998	-2.948	0.612	0.625	11.89	53.402	500.844	933.519	14.469	58.044	0.681	1537	67.429	310	1328	0.404	0
-0.87	-7.148	1.26	0.61	10.791	51.503	500.844	933.519	14.469	58.044	0.855	1945	85.451	310	1328	0.58	0
-2.254	-3.709	0.753	0.627	9.516	52.374	500.844	933.519	14.469	58.044	0.749	1693	74.769	310	1328	1.565	0
2.398	5.367	1.981	0.623	11.89	53.086	500.844	933.519	14.469	58.044	0.797	1816	80.088	310	1328	0.141	0
0.885	8.346	1.958	0.623	12.066	53.481	500.844	933.519	14.469	58.044	0.706	1619	70.681	310	1328	0.369	0
-0.464	-5.947	0.842	0.022	-47.846	-54.123	503.25	937.85	14.469	58.044	0.696	1559	68.527	310	1328	2.022	0
-1.884	-6.832	0.109	0.086	-41.736	-43.521	503.25	937.85	14.469	58.044	0.763	1720	78.242	310	1328	4.396	0
-0.047	3.803	1.334	0.621	11.538	52.611	503.25	937.85	14.469	58.044	0.746	1696	74.725	310	1328	-1.073	0
1.381	5.324	2.761	0.623	11.626	46.993	503.25	937.85	14.469	58.044	0.71	1611	71.253	310	1328	-0.545	0
0.737	6.006	2.909	0.618	11.626	53.086	503.25	937.85	14.469	58.044	0.762	1726	76.22	310	1328	-1.09	0
0.125	-0.936	0.889	0.608	11.231	52.453	503.25	937.85	14.469	58.044	0.788	1784	79.78	310	1328	2.462	0
-1.342	-7.519	0.195	0.065	-44.593	-48.585	503.25	937.85	14.469	58.044	0.718	1615	70.989	310	1328	-1.846	0
0.686	1.486	2.215	0.618	11.363	52.215	503.25	937.85	14.469	58.044	0.748	1699	74.681	311	1332	1.618	0
0.881	7.285	1.716	0.219	-28.462	-19.31	503.25	937.85	14.469	58.044	0.685	1565	68.747	311	1332	-0.264	0
0.811	4.637	1.794	0.195	-30.747	-23.503	503.25	937.85	14.469	58.044	0.682	1556	68.659	311	1332	-2.936	0
-0.866	-5.916	0.304	0.061	-44.286	-47.873	503.25	937.85	14.469	58.044	0.655	1503	65.978	311	1332	-0.369	0
-1.108	-4.305	0.761	0.624	11.846	53.007	503.25	937.85	14.469	58.044	0.604	1374	60.615	311	1332	0.985	0
0.199	8.046	3.323	0.152	-35.451	-32.444	503.25	937.85	14.469	58.044	0.749	1699	75.516	311	1332	0.545	0
0.519	3.495	2.629	0.34	-19.407	-1.824	503.25	937.85	14.469	58.044	0.729	1659	73.143	311	1332	-3.007	0
-1.591	-5.639	-0.004	0.073	-43.231	-45.736	503.25	937.85	14.469	58.044	0.637	1452	63.297	311	1332	-2.919	0
-0.893	-6.326	0.425	0.621	11.582	52.215	503.25	937.85	14.469	58.044	0.694	1569	69.011	311	1332	1.108	0
-0.464	0.125	0.975	0.03	-47.099	-52.699	503.25	937.85	14.469	58.044	0.689	1569	68.879	311	1332	-2.409	0
0.41	3.725	0.714	0.608	10.747	51.345	503.25	937.85	14.469	58.044	0.676	1535	66.901	311	1332	-2.04	0
0.698	3.705	1.622	0.622	11.714	52.69	503.25	937.85	14.469	58.044	0.646	1445	63.956	311	1332	-1.6	0
-0.335	2.005	1.322	0.618	11.451	52.295	503.25	937.85	14.469	58.044	0.749	1742	75.385	311	1332	0.703	0
-2.161	-5.635	0.48	0.62	9.297	51.266	503.25	937.85	14.469	58.044	0.676	1529	67.297	311	1332	-1.213	0
-1.521	-5.725	1.443	0.62	11.714	52.769	503.25	937.85	14.469	58.044	0.739	1693	74.33	311	1332	-2.303	0
-0.991	2.399	1.092	0.622	11.495	52.611	503.25	937.85	14.469	58.044	0.702	1601	70.33	311	1332	-0.668	0
1.338	2.145	0.842	0.607	10.308	50.633	503.25	937.85	14.469	58.044	0.757	1718	75.385	311	1332	-0.844	0
1.045	5.488	3.069	0.305	-19.67	-3.881	503.25	937.85	14.469	58.044	0.758	1726	76.176	311	1332	-3.112	0
0.991	3.144	1.244	0.619	11.67	53.007	503.25	937.85	14.469	58.044	0.752	1713	75.56	311	1332	0.668	0
-0.335	-1.548	0.69	0.622	11.582	53.244	503.25	937.85	14.469	58.044	0.849	1925	84.615	311	1332	-1.811	0
-1.942	-4.836	-0.012	0.617	10.923	51.108	503.25	937.85	14.469	58.044	0.703	1596	69.758	311	1332	0.387	0
-2.82	-7.414	0.37	0.623	11.978	53.402	503.25	937.85	14.469	58.044	0.655	1494	66.022	311	1332	1.969	0
-1.443	-4.953	0.741	0.623	11.846	53.086	503.25	937.85	14.469	58.044	0.76	1749	77.275	311	1332	-2.989	0
-1.732	-0.047	1.802	0.624	11.538	52.769	503.25	937.85	14.469	58.044	0.676	1534	67.297	311	1332	2.567	0
0.776	4.31	1.778	0.625	12.11	49.446	503.25	937.85	14.469	58.044	0.748	1685	74.154	311	1332	-0.738	0
1.416	4.653	2.044	0.602	10.484	51.424	503.25	937.85	14.469	58.044	0.68	1539	67.736	311	1332	2.215	0
2.363	5.183	2.008	0.613	11.582	51.978	503.25	937.85	14.469	58.044	0.674	1521	66.857	311	1332	3.13	0
1.037	3.557	1.56	0.625	9.692	51.82	503.25	937.85	14.469	58.044	0.683	1552	68.176	311	1332	-2.233	0
-0.16	0.593	1.54	0.233	-27.758	-18.598	503.25	937.85	14.469	58.044	0.652	1492	65.363	311	1332	1.037	0
-0.78	-4.11	1.057	0.055	-45.341	-50.009	503.25	937.85	14.469	58.044	0.766	1752	77.099	311	1332	-3.007	0
-1.314	-7.258	0.304	0.623	11.846	53.244	503.25	937.85	14.469	58.044	0.703	1614	70.374	311	1332	0.703	0
-1.576	-5.464	0.445	0.623	11.934	54.035	503.25	937.85	14.469	58.044	0.635	1441	63.165	311	1332	-0.229	0
-0.819	-4.184	0.983	0.622	11.67	52.611	503.25	937.85	14.469	58.044	0.656	1499	66.637	311	1332	0.229	0
-0.889	0.991	1.79	0.609	11.187	52.295	503.25	937.85	14.469	58.044	0.756	1721	75.78	311	1332	-1.969	0
1.388	1.151	2.246	0.62	11.495	52.848	503.25	937.85	14.469	58.044	0.672	1516	66.813	311	1332	-2.356	0
0.718	6.307	0.991	0.647	9.824	51.741	503.25	937.85	14.469	58.044	0.814	1862	81.626	311	1332	-2.251	0
1.026	5.519	2.016	0.618	11.319	51.424	503.25	937.85	14.469	58.044	0.708	1608	71.077	311	1332	1.811	0
1.342	5.191	2.656	0.594	10.835	50.633	503.25	937.85	14.469	58.044	0.596	1370	60.396	311	1332	2.743	0
0.487	4.169	1.178	0.621	11.495	52.769	503.25	937.85	14.469	58.044	0.691	1583	69.363	311	1332	0.229	0
0.398	0.944	1.501	0.623	12.198	52.295	503.25	937.85	14.5	58.1	0.557	1262	55.429	311	1332	-0.932	0
-1.482	-0.865	1.357	0.026	-47.451	-54.123	503.25	937.85	14.5	58.1	0.731	1659	73.231	311	1332	-2.303	0
-1.338	-5.374	0.179	0.069	-40.813	-45.974	503.25	937.85	14.5	58.1	0.567	1292	56.615	311	1332	-0.475	0
-1.069	-5.608	1.579	0.121	-40.945	-42.097	503.25	937.85	14.5	58.1	0.852	1949	85.582	311	1332	-0.492	0
-0.534	-3.213	1.15	0.165	-34.176	-29.754	503.25	937.85	14.5	58.1	0.708	1610	71.385	311	1332	0.545	0
-0.277	1.697	2.063	0.239	-26.703	-16.382	504.594	940.269	14.5	58.1	0.768	1743	76.659	311	1332	-0.334	0
0.683	2.754	0.335	0.617	9.824	51.187	504.594	940.269	14.5	58.1	0.816	1855	81.626	311	1332	0.281	0
1.256	2.925	2.001	0.616	11.275	51.82	504.594	940.269	14.5	58.1	0.741	1700	74.11	311	1332	2.585	0
0.608	1.814	1.416	0.623	11.758	52.848	504.594	940.269	14.5	58.1	0.789	1793	79.077	311	1332	-1.969	0
0.694	0.932	0.721	0.622	11.758	54.114	504.594	940.269	14.5	58.1	0.716	1623	71.385	311	1332	-1.829	0
-0.897	-5.893	-1.03	0.617	11.407	52.136	504.594	940.269	14.5	58.1	0.846	1919	84.308	311	1332	0.44	0
-0.468	-5.756	0.737	0.625	12.022	53.007	504.594	940.269	14.5	58.1	0.749	1704	74.813	311	1332	0.791	0
-0.78	-5.545	0.589	0.124	-38.176	-37.191	504.594	940.269	14.5	58.1	0.712	1616	71.385	331	1418	-3.393	0
0.292	0.117	1.833	0.095	-41.077	-42.334	504.594	940.269	14.5	58.1	0.645	1456	64.791	331	1418	1.178	0
-0.565	2.543	0.667	0.193	-30.132	-24.848	504.594	940.269	14.5	58.1	0.879	2011	87.736	331	1418	2.075	0
0.214	4.891	2.285	0.337	-18.176	-0.875	504.594	940.269	14.5	58.1	0.755	1720	76.088	331	1418	-1.67	0
1.646	6.615	3.947	0.04	-46.264	-51.275	504.594	940.269	14.5	58.1	0.778	1790	79.077	331	1418	1.125	0
3.385	7.363	1.852	0.18	-32.813	-27.143	504.594	940.269	14.5	58.1	0.709	1601	71.121	331	1418	-1.829	0
0.76	2.687	1.154	0.624	10.264	50.791	504.594	940.269	14.5	58.1	0.739	1676	74.022	331	1418	0.51	0
0.651	0.667	1.127	0.614	10.747	51.108	504.594	940.269	14.5	58.1	0.723	1693	72.791	331	1418	-1.178	0
-1.026	-5.631	1.17	0.612	10.615	50.87	504.594	940.269	14.5	58.1	0.793	1798	78.901	331	1418	3.235	0
-1.47	-6.868	0.425	0.611	10.44	50.554	504.594	940.269	14.5	58.1	0.83	1908	82.769	331	1418	-2.11	0
-0.468	-5.904	0.616	0.624	11.978	53.165	504.594	940.269	14.5	58.1	0.809	1823	79.868	331	1418	-2.426	0
0.113	-3.061	1.03	0.619	11.407	51.741	504.594	940.269	14.5	58.1	0.856	1932	84.879	331	1418	3.516	0
-0.097	0.468	0.39	0.209	-29.736	-21.446	504.594	940.269	14.5	58.1	0.792	1790	78.813	331	1418	-3.622	0
0.979	4.084	1.275	0.625	11.275	51.266	504.594	940.269	14.5	58.1	0.698	1609	69.758	331	1418	-0.862	0
0.725	6.673	1.728	0.625	11.978	56.963	504.594	940.269	14.5	58.1	0.751	1707	75.209	331	1418	1.705	0
-0.316	3.83	0.706	0.612	11.451	52.927	504.594	940.269	14.5	58.1	0.735	1674	73.582	331	1418	-0.492	0
