Accel_X,Accel_Y,Accel_Z,Cont_TempV,Cont_TempDegC,Cont_TempDegF,IF_Temp_ObjDegC,IF_Temp_ObjDegF,IF_Temp_LocDegC,IF_Temp_LocDegF,SoundV,SoundRaw,SoundScl,RPM_Hz,RPM,Current
0.027,-4.102,1.977,0.384,-12.549,10.281,11.156,52.081,13.25,55.85,0.611,1384,61.582,352,1508,2.286
1.533,0.667,1.197,0.602,9.385,48.655,11.156,52.081,13.25,55.85,0.912,2086,91.736,352,1508,0.615
0.211,0.585,1.459,0.604,9.516,48.338,11.156,52.081,13.25,55.85,0.707,1617,71.077,352,1508,-1.987
1.673,-2.059,0.757,0.582,4.989,43.275,11.156,52.081,13.25,55.85,0.754,1735,76.132,352,1508,1.002
-1.868,-6.072,1.439,0.576,8.286,41.771,11.156,52.081,13.25,55.85,0.771,1739,76.264,352,1508,0.176
1.997,2.609,0.523,0.604,9.868,49.288,11.156,52.081,13.25,55.85,0.721,1639,72.088,352,1508,0.387
-0.737,0.8,0.566,0.601,9.209,48.418,11.156,52.081,13.25,55.85,0.826,1901,81.978,352,1508,0.141
0.542,8.155,1.576,0.573,6.22,43.196,11.156,52.081,13.25,55.85,0.821,1855,81.714,352,1508,-2.04
2.89,-0.304,1.611,0.565,6.22,45.095,11.156,52.081,13.25,55.85,0.709,1592,71.736,352,1508,0.58
-1.646,-1.189,0.944,0.605,9.868,49.209,11.156,52.081,13.25,55.85,0.736,1711,75.033,352,1508,3.763
-2.434,-7.792,1.572,0.62,8.549,47.943,11.156,52.081,13.25,55.85,0.7,1577,69.846,352,1508,0.44
-0.382,-8.552,1.045,0.461,-4.725,29.508,11.156,52.081,13.25,55.85,0.782,1789,78.462,352,1508,3.077
1.423,3.101,1.244,0.589,9.253,48.338,11.156,52.081,13.25,55.85,0.673,1530,67.033,352,1508,2.092
1.728,-1.38,0.897,0.6,5.121,43.275,11.156,52.081,13.25,55.85,0.725,1664,72.088,352,1508,2.356
-0.312,6.907,1.139,0.605,9.736,50.949,11.156,52.081,13.25,55.85,0.784,1777,78.198,352,1508,0.44
-1.182,-0.472,0.058,0.607,10.132,50.158,11.156,52.081,13.25,55.85,0.666,1527,67.077,352,1508,3.358
-0.62,3.479,1.213,0.602,9.692,49.13,11.156,52.081,13.25,55.85,0.628,1449,62.462,352,1508,0.229
1.786,-2.024,0.94,0.607,9.78,47.468,11.156,52.081,13.25,55.85,0.727,1651,72.791,352,1508,2.356
0.889,-0.994,1.127,0.583,7.626,45.253,11.156,52.081,13.25,55.85,0.658,1489,65.802,352,1508,-0.475
-2.262,0.004,0.269,0.586,7.934,46.202,11.156,52.081,13.25,55.85,0.701,1608,70.242,352,1508,0.141
-1.065,-0.651,1.033,0.609,10.308,49.763,11.156,52.081,13.25,55.85,0.676,1535,68.22,352,1508,0.774
0.39,0.539,0.994,0.597,9.385,49.209,11.156,52.081,13.25,55.85,0.64,1474,64.44,352,1508,1.758
0.842,5.086,1.934,0.605,10.044,49.604,11.156,52.081,13.25,55.85,0.856,1932,84.132,322,1380,-1.512
0.199,8.143,1.786,0.426,-8.154,16.927,11.156,52.081,13.25,55.85,0.744,1711,75.604,322,1380,0.492
-0.41,7.956,1.228,0.581,7.231,44.936,11.156,52.081,13.25,55.85,0.775,1761,76.879,322,1380,-2.848
0.784,0.227,1.377,0.601,9.473,48.576,11.156,52.081,13.25,55.85,0.718,1634,71.868,322,1380,1.389
0.281,2.387,1.899,0.609,8.462,50.633,11.156,52.081,13.25,55.85,0.893,2032,90.066,322,1380,0.352
0.706,-0.277,-0.058,0.601,9.385,52.057,11.156,52.081,13.25,55.85,0.749,1714,75.209,322,1380,-1.582
-2.044,-4.586,0.694,0.566,5.648,42.325,11.156,52.081,13.25,55.85,0.68,1550,68.571,322,1380,3.78
-2.535,-0.245,-0.027,0.579,6.703,44.066,11.156,52.081,13.25,55.85,0.818,1837,82.11,322,1380,-0.949
-2.804,-8.689,0.308,0.6,9.209,48.022,11.156,52.081,13.25,55.85,0.717,1627,70.901,322,1380,1.952
3.717,-1.099,-0.133,0.6,9.033,50.949,11.156,52.081,13.25,55.85,0.918,2085,91.78,322,1380,-0.387
1.002,-7.601,1.416,0.57,5.473,41.771,11.156,52.081,13.25,55.85,0.798,1802,79.429,322,1380,2.303
-3.537,-0.768,0.694,0.6,9.121,48.576,11.156,52.081,13.25,55.85,0.668,1502,66.593,322,1380,-0.545
1.006,-4.114,2.246,0.422,-8.418,16.927,11.156,52.081,13.25,55.85,0.709,1600,70.549,322,1380,3.042
0.226,5.823,1.899,0.396,-10.967,10.993,11.156,52.081,13.25,55.85,0.687,1572,68.703,322,1380,-2.092
-0.211,-0.979,1.747,0.437,-7.538,18.114,11.156,52.081,13.25,55.85,0.753,1708,75.297,322,1380,0.088
1.022,7.477,0.971,0.433,-7.319,18.193,11.156,52.081,13.25,55.85,0.664,1514,66.505,322,1380,-0.299
0.725,1.256,1.193,0.396,-11.275,15.187,11.156,52.081,13.25,55.85,0.844,1921,84.747,322,1380,-0.035
1.669,2.403,1.111,0.591,5.912,43.116,11.156,52.081,13.25,55.85,0.783,1781,78.11,322,1380,-0.334
-0.655,6.833,1.435,0.6,7.231,46.914,11.156,52.081,13.25,55.85,0.807,1844,80.791,322,1380,-1.196
-0.854,0.421,1.638,0.59,5.077,42.563,11.156,52.081,13.25,55.85,0.71,1604,70.593,322,1380,3.253
-0.589,7.024,1.693,0.582,5.56,42.958,11.156,52.081,13.406,56.131,0.629,1396,62.989,322,1380,4.237
-1.739,0.371,-0.296,0.6,9.78,49.842,11.156,52.081,13.406,56.131,0.752,1718,75.824,322,1380,-3.305
-0.347,6.872,1.895,0.6,9.341,48.338,11.156,52.081,13.406,56.131,0.882,2000,88.044,322,1380,0.352
0.538,1.061,0.897,0.6,9.165,48.18,11.156,52.081,13.406,56.131,0.757,1727,76.527,322,1380,0.475
-2.293,5.351,1.377,0.399,-11.099,15.266,11.156,52.081,13.406,56.131,0.735,1666,73.187,322,1380,-0.018
-0.421,-0.986,0.616,0.566,6.308,42.958,11.156,52.081,13.406,56.131,0.669,1516,66.681,322,1380,0.018
-1.72,-3.408,1.018,0.571,6.703,42.958,12,53.6,13.406,56.131,0.589,1317,57.934,322,1380,1.864
2.071,-3.923,0.624,0.603,9.736,47.626,12,53.6,13.406,56.131,0.798,1810,78.769,322,1380,-0.281
-0.386,-7.983,1.166,0.612,7.626,47.864,12,53.6,13.406,56.131,0.717,1632,71.121,322,1380,-0.914
0.721,-2.082,2.648,0.6,9.604,48.734,12,53.6,13.406,56.131,0.695,1580,69.319,322,1380,-1.407
1.423,-1.571,2.539,0.601,9.648,47.864,12,53.6,13.406,56.131,0.702,1591,69.582,322,1380,-2.057
0.378,0.332,1.162,0.603,9.604,48.734,12,53.6,13.406,56.131,0.681,1555,68.132,322,1380,-2.004
2.418,8.003,2.106,0.604,9.736,52.769,12,53.6,13.406,56.131,0.662,1500,66.242,322,1380,-1.196
1.583,-1.252,0.956,0.6,9.385,48.18,12,53.6,13.406,56.131,0.811,1829,81.626,322,1380,-0.229
-1.229,1.026,0.952,0.598,9.033,48.022,12,53.6,13.406,56.131,0.895,2043,89.187,322,1380,-2.479
-1.232,-2.562,-0.62,0.404,-12.418,10.914,12,53.6,13.406,56.131,0.714,1616,70.901,322,1380,-0.985
-1.634,-9.247,0.441,0.325,-17.692,0.233,12,53.6,13.406,56.131,0.772,1761,77.582,322,1380,4.501
-3.459,1.061,0.991,0.364,-13.912,5.297,12,53.6,13.406,56.131,0.733,1665,72.967,322,1380,0.404
0.698,-6.06,1.552,0.591,8.242,46.756,12,53.6,13.406,56.131,0.68,1543,67.692,322,1380,3.71
0.979,1.486,2.18,0.472,-5.429,21.042,12,53.6,13.406,56.131,0.626,1416,62.11,322,1380,0.123
1.607,-2.133,1.388,0.405,-10.22,13.209,12,53.6,13.406,56.131,0.766,1753,76.176,322,1380,2.848
-0.944,4.423,3.19,0.576,6.923,44.224,12,53.6,13.406,56.131,0.854,1945,85.187,322,1380,0.651
0.207,-3.303,0.519,0.587,8.418,46.677,12,53.6,13.406,56.131,0.758,1716,75.648,322,1380,0.264
0.877,6.743,1.174,0.599,8.945,47.626,12,53.6,13.406,56.131,0.784,1811,78.418,322,1380,0.229
0.905,6.739,1.927,0.596,8.857,47.626,12,53.6,13.406,56.131,0.671,1538,67.736,322,1380,2.215
-1.147,1.974,0.733,0.597,9.121,47.785,12,53.6,13.406,56.131,0.774,1759,77.011,322,1380,-1.108
-1.03,-6.29,0.308,0.6,9.341,48.418,12,53.6,13.406,56.131,0.971,2212,97.846,322,1380,2.673
-2.777,-8.974,0.616,0.422,-8.549,16.453,12,53.6,13.406,56.131,0.721,1644,71.033,322,1380,0.105
-0.195,-7.854,1.104,0.572,6.791,43.433,12,53.6,13.406,56.131,0.995,2279,100.176,322,1380,0.158
0.803,-5.534,0.967,0.325,-18.132,-1.27,12,53.6,13.406,56.131,0.767,1741,76.527,322,1380,2.497
1.205,-1.014,1.455,0.303,-19.802,-3.96,12,53.6,13.406,56.131,0.934,2126,93.275,322,1380,-1.336
2.157,0.055,1.806,0.39,-11.275,11.468,12,53.6,13.406,56.131,0.843,1922,84.747,341,1461,1.987
0.749,1.377,0.971,0.606,9.736,48.971,12,53.6,13.406,56.131,0.75,1715,76.176,341,1461,0.44
-1.08,3.635,1.178,0.631,7.495,47.864,12,53.6,13.406,56.131,0.698,1591,70.11,341,1461,-2.989
-0.741,-4.457,-0.433,0.602,9.209,48.813,12,53.6,13.406,56.131,0.704,1590,70.418,341,1461,0.316
1.248,-0.503,1.607,0.588,8.945,48.576,12,53.6,13.406,56.131,0.667,1502,66.462,341,1461,1.811
1.899,-1.31,-0.23,0.6,9.473,48.497,12,53.6,13.406,56.131,0.64,1454,64.22,341,1461,1.6
0.398,2.418,1.486,0.599,9.341,48.655,12,53.6,13.406,56.131,0.806,1773,80.088,341,1461,-1.125
0.686,8.28,2.613,0.575,6.791,43.591,12,53.6,13.406,56.131,0.862,1960,86.154,341,1461,-1.108
2.305,8.264,2.43,0.435,-7.099,18.589,12,53.6,13.406,56.131,0.8,1834,80.352,341,1461,0.105
0.199,1.576,1.689,0.421,-8.813,15.345,12,53.6,13.406,56.131,0.742,1681,74.198,341,1461,-3.886
1.135,7.761,2.348,0.375,-13.516,7.116,12,53.6,13.406,56.131,0.882,2001,88.088,341,1461,-2.971
-0.815,-4.157,1.326,0.34,-16.549,1.895,12,53.6,13.406,56.131,0.792,1792,78.505,341,1461,-0.07
-1.427,5.456,0.448,0.362,-14.747,5.613,12,53.6,13.406,56.131,0.926,2104,91.736,341,1461,-2.356
-0.612,4.24,1.322,0.6,5.604,43.67,12,53.6,13.406,56.131,0.776,1759,77.275,341,1461,-1.037
-2.402,3.132,0.936,0.593,8.901,47.943,12,53.6,13.406,56.131,0.759,1725,75.868,341,1461,0.422
-2.699,1.853,1.669,0.6,9.253,48.418,12,53.6,13.406,56.131,0.855,1942,84.747,341,1461,-1.53
2.488,-1.072,1.579,0.605,10.396,48.892,12,53.6,13.406,56.131,0.76,1745,76.659,341,1461,0.316
-1.923,-4.668,0.019,0.598,9.077,47.943,12,53.6,13.406,56.131,0.831,1891,83.692,341,1461,-1.952
-3.416,-6.478,0.09,0.602,9.121,47.31,12,53.6,13.406,56.131,0.758,1715,75.516,341,1461,2.338
-3.026,-9.04,0.546,0.396,-11.495,10.756,12,53.6,13.406,56.131,0.908,2071,90.989,341,1461,2.18
-2.629,-9.566,0.819,0.373,-13.824,6.246,12,53.6,13.438,56.188,0.845,1922,84.044,341,1461,-2.637
-1.357,-9.013,0.526,0.606,8.022,47.31,12,53.6,13.438,56.188,0.712,1617,71.297,341,1461,3.411
-2.227,-2.277,0.456,0.604,9.56,49.051,12,53.6,13.438,56.188,0.912,2095,91.341,341,1461,1.354
0.916,-7.609,1.599,0.596,9.253,48.338,12,53.6,13.438,56.188,0.842,1923,84.396,341,1461,2.004
-1.314,-1.135,2.063,0.602,7.934,47.389,12,53.6,13.438,56.188,0.913,2134,91.56,341,1461,-0.352
0.889,-4.481,2.09,0.602,9.473,48.971,10.5,50.9,13.438,56.188,0.772,1754,77.363,341,1461,-3.376
-2.492,-4.531,1.033,0.604,9.429,51.899,10.5,50.9,13.438,56.188,0.888,2009,88.396,341,1461,0.211
0.273,-6.173,1.186,0.599,9.604,48.418,10.5,50.9,13.438,56.188,0.767,1741,76.747,341,1461,0.44
1.384,6.806,2.469,0.602,10.308,45.965,10.5,50.9,13.438,56.188,0.758,1730,76.571,341,1461,2.585
0.784,0.343,1.478,0.604,10.484,47.31,10.5,50.9,13.438,56.188,0.859,1955,85.758,341,1461,0.404
1.135,8.83,2.609,0.599,9.56,49.051,10.5,50.9,13.438,56.188,0.855,1956,86.154,341,1461,-0.651
0.296,0.737,2.231,0.39,-11.846,10.123,10.5,50.9,13.438,56.188,0.759,1736,76.264,341,1461,0.299
0.69,0.129,0.975,0.585,6.264,44.62,10.5,50.9,13.438,56.188,0.792,1794,79.473,341,1461,1.864
0.753,-0.479,2.453,0.371,-13.648,6.404,10.5,50.9,13.438,56.188,0.821,1866,81.67,341,1461,3.077
1.981,1.588,0.757,0.365,-14.396,5.534,10.5,50.9,13.438,56.188,0.711,1611,71.736,341,1461,-0.141
0.066,8.19,0.87,0.436,-8.066,18.273,10.5,50.9,13.438,56.188,0.76,1741,75.692,341,1461,0.51
-1.072,-0.713,0.967,0.587,8.769,48.338,10.5,50.9,13.438,56.188,0.834,1906,83.604,341,1461,-2.391
-2.122,-3.833,0.776,0.58,7.407,44.303,10.5,50.9,13.438,56.188,0.766,1792,77.143,341,1461,0.791
1.31,0.219,-0.086,0.601,9.516,48.497,10.5,50.9,13.438,56.188,0.996,2268,99.604,341,1461,-2.549
-1.447,-1.509,0.959,0.598,8.901,47.785,10.5,50.9,13.438,56.188,0.871,1975,87.209,341,1461,0.58
-2.73,-7.718,0.542,0.601,9.56,48.734,10.5,50.9,13.438,56.188,0.798,1823,80.967,341,1461,4.554
-4.196,-3.615,1.201,0.569,6.044,42.721,10.5,50.9,13.438,56.188,0.966,2189,96.308,341,1461,-0.668
-3.311,-8.556,0.577,0.257,-24.989,-12.031,10.5,50.9,13.438,56.188,0.825,1883,81.846,341,1461,-0.246
0.577,-2.554,-0.09,0.604,9.692,48.655,10.5,50.9,13.438,56.188,0.853,1945,85.582,341,1461,0.387
-0.659,-2.145,3.74,0.591,8.725,48.576,10.5,50.9,13.438,56.188,0.871,1978,87.736,341,1461,0.299
-1.868,-0.222,1.689,0.601,10.791,46.44,10.5,50.9,13.438,56.188,0.776,1768,77.89,341,1461,0.334
-2.999,-0.873,-0.768,0.587,7.582,44.857,10.5,50.9,13.438,56.188,0.666,1506,65.934,341,1461,-0.053
-0.558,-0.113,1.938,0.585,8.066,45.569,10.5,50.9,13.438,56.188,0.885,2005,88.132,341,1461,-0.51
-0.819,5.527,2.652,0.605,9.604,48.813,10.5,50.9,13.438,56.188,0.789,1782,78.11,341,1461,1.495
0.386,0.613,1.626,0.605,10.176,50.949,10.5,50.9,13.438,56.188,0.978,2214,97.582,341,1461,0.018
-0.226,7.504,1.244,0.606,10.176,44.936,10.5,50.9,13.438,56.188,0.905,2042,89.538,344,1474,2.954
0.854,-0.425,0.897,0.599,9.736,49.604,10.5,50.9,13.438,56.188,0.823,1881,82.769,344,1474,-2.004
-1.923,-1.053,1.33,0.572,7.055,44.62,10.5,50.9,13.438,56.188,0.825,1904,82.33,344,1474,0.193
-1.825,-1.404,-1.431,0.601,9.473,51.82,10.5,50.9,13.438,56.188,0.724,1638,71.648,344,1474,1.969
-1.969,-6.969,0.694,0.332,-17.736,-0.716,10.5,50.9,13.438,56.188,0.817,1850,81.495,344,1474,-4.554
3.015,-2.702,1.123,0.597,9.165,47.943,10.5,50.9,13.438,56.188,0.713,1669,71.473,344,1474,2.127
-1.576,-5.756,0.098,0.573,6.967,44.224,10.5,50.9,13.438,56.188,0.853,1928,84.571,344,1474,-2.69
1.572,1.552,-0.589,0.594,5.341,43.196,10.5,50.9,13.438,56.188,0.768,1758,76.396,344,1474,-0.774
-2.956,-4.609,0.616,0.598,9.077,47.785,10.5,50.9,13.438,56.188,0.832,1901,83.824,344,1474,-1.002
1.743,-1.607,1.228,0.596,8.945,47.943,10.5,50.9,13.438,56.188,0.759,1718,75.868,344,1474,0.527
-1.946,-8.599,0.355,0.557,5.824,42.642,10.5,50.9,13.438,56.188,0.791,1806,79.209,344,1474,-1.653
-1.349,-9.414,0.472,0.603,7.451,47.31,10.5,50.9,13.438,56.188,0.763,1728,76.22,344,1474,-1.916
0.468,-7.102,0.328,0.604,9.824,49.367,10.5,50.9,13.438,56.188,0.788,1750,79.385,344,1474,-2.602
1.439,-4.208,1.685,0.572,6.484,43.512,10.5,50.9,13.438,56.188,0.887,1999,89.099,344,1474,2.479
1.607,-1.451,1.498,0.567,6.132,42.563,10.5,50.9,13.438,56.188,0.783,1779,78.11,344,1474,0.316
0.207,0.523,1.03,0.602,10.132,47.864,10.5,50.9,13.438,56.188,0.91,2064,90.989,344,1474,-1.424
0.686,5.398,3.338,0.324,-17.78,-0.242,10.5,50.9,13.438,56.188,0.892,2052,89.626,344,1474,-0.053
0.815,-1.166,1.127,0.4,-10.703,9.49,10.5,50.9,13.438,56.188,0.809,1847,80.791,344,1474,-1.705
-0.105,1.311,1.435,0.376,-13.253,8.224,10.5,50.9,13.438,56.188,0.815,1845,80.835,344,1474,-0.07
0.214,-0.222,-0.694,0.343,-18.176,0.391,10.5,50.9,13.438,56.188,0.942,2156,94.374,344,1474,-0.949
-2.145,-9.356,0.023,0.407,-8.989,15.503,10.5,50.9,13.438,56.188,0.778,1765,76.879,344,1474,-2.356
-0.234,-1.716,1.088,0.57,6.22,43.196,10.5,50.9,13.5,56.3,0.745,1670,74.022,344,1474,1.055
-1.806,-6.06,0.464,0.601,9.473,48.497,10.5,50.9,13.5,56.3,0.993,2251,99.033,344,1474,-0.932
1.825,-0.819,0.893,0.596,9.165,48.576,10.5,50.9,13.5,56.3,0.861,1943,86.418,344,1474,1.495
1.611,4.867,0.753,0.568,6.484,43.908,10.5,50.9,13.5,56.3,0.976,2225,97.714,344,1474,0.387
2.086,9.419,2.145,0.593,9.033,48.101,10.5,50.9,13.5,56.3,0.838,1920,83.868,344,1474,2.673
-2.324,1.962,0.655,0.595,9.033,48.892,9,48.2,13.5,56.3,0.966,2198,96.791,344,1474,-3.182
-1.927,5.491,1.252,0.345,-16.154,2.765,9,48.2,13.5,56.3,0.813,1853,81.67,344,1474,1.635
0.881,-2.277,0.32,0.582,7.802,45.332,9,48.2,13.5,56.3,0.784,1783,79.033,344,1474,0.229
-1.229,-1.259,1.95,0.593,9.165,48.497,9,48.2,13.5,56.3,0.804,1822,79.956,344,1474,3.991
-1.689,-4.578,-0.495,0.6,8.901,46.36,9,48.2,13.5,56.3,0.785,1793,78.462,344,1474,1.916
-3.081,-8.182,0.292,0.602,9.297,47.864,9,48.2,13.5,56.3,0.852,1938,84.484,344,1474,-2.391
-2.539,-8.705,0.175,0.601,9.78,44.936,9,48.2,13.5,56.3,0.713,1614,71.165,344,1474,-0.774
-0.905,-8.065,1.681,0.601,9.385,48.418,9,48.2,13.5,56.3,0.772,1767,77.714,344,1474,0.352
1.88,-5.241,0.195,0.569,6.088,42.484,9,48.2,13.5,56.3,0.793,1780,78.11,344,1474,2.391
-4.22,2.867,2.398,0.572,6.703,44.066,9,48.2,13.5,56.3,0.851,1936,85.363,344,1474,0
0.265,-1.946,0.835,0.603,9.077,48.655,9,48.2,13.5,56.3,0.837,1909,83.604,344,1474,3.481
1.599,8.26,1.201,0.574,6.659,43.433,9,48.2,13.5,56.3,0.761,1728,76.308,344,1474,-1.723
1.186,2.188,3.112,0.6,9.736,48.734,9,48.2,13.5,56.3,0.911,2077,91.165,344,1474,0.475
-1.622,5.807,2.09,0.269,-23.67,-11.398,9,48.2,13.5,56.3,0.782,1772,79.56,344,1474,3.042
1.786,-2.024,0.585,0.592,9.209,48.576,9,48.2,13.5,56.3,0.967,2214,97.099,344,1474,-0.105
-1.583,-4.243,1.006,0.331,-17.912,-0.242,9,48.2,13.5,56.3,0.844,1922,83.912,344,1474,1.248
0.889,-2.819,0.597,0.577,5.78,43.67,9,48.2,13.5,56.3,0.879,1989,88.088,344,1474,-1.53
0.718,-5.054,0.858,0.264,-24.462,-8.945,9,48.2,13.5,56.3,0.875,1979,88.044,344,1474,-0.387
-2.691,0.675,-0.004,0.618,7.451,47.705,9,48.2,13.5,56.3,0.789,1802,78.901,344,1474,2.391
-0.425,6.626,2.141,0.573,6.835,43.512,9,48.2,13.5,56.3,0.93,2115,93.187,344,1474,-0.475
2.188,7.761,1.022,0.575,8.198,47.468,9,48.2,13.5,56.3,0.797,1813,79.604,344,1474,-2.04
-0.71,0.613,1.271,0.604,9.824,45.807,9,48.2,13.5,56.3,0.988,2239,98.462,344,1474,0.264
-1.158,3.327,1.322,0.6,9.165,48.418,9,48.2,13.5,56.3,0.85,1920,84.791,344,1474,-0.897
-1.829,0.351,-1.158,0.58,7.011,43.196,9,48.2,13.5,56.3,0.767,1742,76.352,344,1474,0.826
-1.291,-8.736,1.182,0.601,9.341,48.576,9,48.2,13.5,56.3,0.807,1826,80.484,344,1474,0.193
-0.148,6.954,1.872,0.265,-24.505,-12.11,9,48.2,13.5,56.3,0.743,1689,74.813,339,1452,-0.193
-0.25,5.129,1.306,0.581,8.462,47.468,9,48.2,13.5,56.3,0.634,1451,63.78,339,1452,0.176
-0.113,-2.819,0.952,0.597,9.297,48.18,9,48.2,13.5,56.3,0.914,2088,91.824,339,1452,0.281
0.698,-6.29,1.576,0.598,9.033,48.497,9,48.2,13.5,56.3,0.779,1779,78.242,339,1452,0.615
-5.246,-0.355,4.789,0.571,7.407,42.563,9,48.2,13.5,56.3,0.825,1879,82.637,339,1452,-1.952
0.012,1.529,1.739,0.568,6.264,43.196,9,48.2,13.5,56.3,0.902,2052,90.769,339,1452,3.692
0.62,7.57,1.334,0.598,9.165,48.022,9,48.2,13.5,56.3,0.8,1807,79.473,339,1452,-0.053
0,-0.745,1.154,0.595,9.253,48.338,9,48.2,13.5,56.3,0.98,2244,97.89,339,1452,0.563
-1.334,2.43,0.48,0.596,8.769,47.152,9,48.2,13.5,56.3,0.848,1945,84.484,339,1452,-0.492
-0.874,-5.752,0.842,0.569,6.22,43.354,9,48.2,13.5,56.3,0.807,1843,81.099,339,1452,2.391
-1.529,-2.472,1.225,0.603,9.516,48.576,9,48.2,13.5,56.3,0.705,1575,70.418,339,1452,-1.02
0.901,-5.206,1.451,0.304,-20.242,-7.996,9,48.2,13.5,56.3,0.718,1644,71.516,339,1452,1.495
1.755,8.849,3.097,0.334,-17.253,0.233,9,48.2,13.5,56.3,0.815,1858,81.538,339,1452,-2.497
0.967,2.578,2.215,0.359,-14.703,4.98,9,48.2,13.5,56.3,0.72,1641,72.308,339,1452,0
-3.373,-3.478,0.448,0.334,-17.473,3.714,9,48.2,13.5,56.3,0.817,1858,81.582,339,1452,-2.163
-0.234,-3.681,0.246,0.286,-22.22,-8.945,9,48.2,13.5,56.3,0.801,1821,80.484,339,1452,-0.018
1.287,-4.781,0.991,0.6,9.253,46.044,9,48.2,13.5,56.3,0.876,1994,87.78,339,1452,2.233
3.744,2.73,0.394,0.599,9.033,48.418,9,48.2,13.5,56.3,0.776,1756,77.407,339,1452,0.176
-0.082,0.613,1.95,0.593,8.725,47.785,9,48.2,13.5,56.3,0.726,1635,71.385,339,1452,-3.077
-2.531,5.433,0.64,0.582,10.396,41.138,9,48.2,13.5,56.3,0.665,1531,66.945,339,1452,-0.176
0.289,-4.754,-0.363,0.568,6.352,42.642,9,48.2,13.5,56.3,0.86,1959,86.242,339,1452,2.251
-2.055,-9.972,1.466,0.595,8.857,47.468,9,48.2,13.5,56.3,0.743,1703,74.901,339,1452,0.193
1.115,1.712,1.135,0.599,8.989,47.389,9,48.2,13.5,56.3,0.647,1468,64.44,339,1452,-1.09
1.287,-0.873,1.969,0.299,-20.813,-6.018,9,48.2,13.5,56.3,0.953,2146,94.505,339,1452,-1.248
-0.799,7.282,1.139,0.595,9.033,47.547,9,48.2,13.5,56.3,0.741,1703,74.637,339,1452,0.791
-0.211,0.741,-0.109,0.567,5.868,42.563,9,48.2,13.5,56.3,0.762,1733,76.132,339,1452,0.316
-1.26,-9.453,1.01,0.584,4.857,42.404,6.594,43.869,13.5,56.3,0.657,1480,65.626,339,1452,-3.182
-2.956,-4.337,2.297,0.586,8.857,47.943,6.594,43.869,13.5,56.3,0.832,1919,84.044,339,1452,-1.442
1.318,2.527,1.537,0.6,9.077,48.18,6.594,43.869,13.5,56.3,0.677,1548,68.308,339,1452,2.145
3.338,8.978,2.145,0.595,8.813,47.943,6.594,43.869,13.5,56.3,0.622,1412,62.066,339,1452,2.426
1.112,0.067,0.92,0.596,9.165,48.101,6.594,43.869,13.5,56.3,0.721,1647,71.956,339,1452,-1.196
0.214,-2.242,0.324,0.597,6.527,46.44,6.594,43.869,13.5,56.3,0.878,1992,86.725,339,1452,2.04
0.909,-2.624,-0.515,0.598,9.033,48.18,6.594,43.869,13.5,56.3,0.775,1754,77.407,339,1452,0
-2.941,-0.663,-1.872,0.597,8.725,47.152,6.594,43.869,13.5,56.3,0.814,1852,80.967,339,1452,1.125
0.019,1.108,1.412,0.343,-16.637,0.787,6.594,43.869,13.5,56.3,0.712,1623,71.165,339,1452,-1.899
-3.093,-2.25,2.336,0.335,-17.648,0.075,6.594,43.869,13.5,56.3,0.804,1819,80.308,339,1452,0.58
0.074,-3.943,1.178,0.303,-20.637,-5.543,6.594,43.869,13.5,56.3,0.698,1572,69.582,339,1452,-3.112
2.332,8.514,1.747,0.342,-16.505,2.132,6.594,43.869,13.5,56.3,0.738,1645,72.484,339,1452,0.44
2.133,8.011,2.328,0.395,-12.066,10.598,6.594,43.869,13.5,56.3,0.778,1769,77.187,339,1452,-1.776
-0.491,5.211,1.548,0.58,7.495,45.332,6.594,43.869,13.5,56.3,0.727,1658,72.791,339,1452,1.459
-3.853,-2.461,0.472,0.601,9.341,48.18,6.594,43.869,13.5,56.3,0.863,1966,86.066,339,1452,-1.582
-1.817,-9.488,0.429,0.597,9.077,48.18,6.594,43.869,13.5,56.3,0.668,1518,66.945,339,1452,2.725
0.187,-9.091,1.673,0.6,9.209,47.31,6.594,43.869,13.5,56.3,0.603,1369,60.527,339,1452,1.319
1.509,-5.144,1.119,0.574,8.066,47.231,6.594,43.869,13.5,56.3,0.772,1741,77.011,339,1452,-2.251
-1.451,-0.035,1.817,0.588,6.352,43.275,6.594,43.869,13.5,56.3,0.808,1819,79.78,339,1452,1.09
-0.113,3.105,2.414,0.597,8.769,48.022,6.594,43.869,13.5,56.3,0.835,1900,83.385,339,1452,2.866
0.211,1.482,1.123,0.337,-17.253,0.47,6.594,43.869,13.5,56.3,0.806,1827,80.484,339,1452,0.598
-0.991,0.811,1.17,0.336,-17.473,-0.084,6.594,43.869,13.5,56.3,0.709,1607,71.341,339,1452,1.829
-1.275,-4.629,1.377,0.595,8.813,47.152,6.594,43.869,13.5,56.3,0.899,2031,89.846,339,1452,-1.952
-0.441,-7.726,0.32,0.593,8.725,48.813,6.594,43.869,13.5,56.3,0.763,1757,76.835,339,1452,3.499
-0.772,4.364,2.278,0.594,8.769,47.468,6.594,43.869,13.5,56.3,0.801,1825,80.484,327,1401,0.229
2.079,-1.794,1.946,0.569,6.44,42.642,6.594,43.869,13.5,56.3,0.825,1885,82.593,327,1401,3.64
-0.62,7.512,2.352,0.57,5.956,42.484,6.594,43.869,13.5,56.3,0.783,1779,77.978,327,1401,2.813
